session_id,user_id,search_date,query_category,query_length_words,results_returned,zero_results,clicked_result,successful_search,time_to_first_click_seconds,clicked_rank,watch_minutes_after_search,search_error
SES0047324,USR06935,2026-05-04,How-to,2,27,0,1,0,14.9,2,1.71,0
SES0047325,USR06936,2026-05-21,How-to,6,24,0,1,1,12.3,2,9.14,0
SES0047326,USR06936,2026-05-17,News,4,16,0,0,0,,,0.0,0
SES0047327,USR06936,2026-05-25,Entertainment,5,27,0,0,0,,,0.0,0
SES0047328,USR06936,2026-05-01,News,5,14,0,0,0,,,0.0,0
SES0047329,USR06936,2026-05-27,Music,5,28,0,0,0,,,0.0,0
SES0047330,USR06936,2026-05-26,News,4,16,0,1,1,4.8,8,4.37,0
SES0047331,USR06936,2026-05-06,Shopping,7,21,0,1,1,10.9,1,3.93,0
SES0047332,USR06937,2026-05-02,Shopping,2,20,0,1,1,15.3,2,7.19,0
SES0047333,USR06937,2026-05-18,Entertainment,4,23,0,1,1,5.1,1,17.79,0
SES0047334,USR06937,2026-05-08,Entertainment,2,0,0,0,0,,,0.0,1
SES0047335,USR06937,2026-05-27,News,1,24,0,0,0,,,0.0,0
SES0047336,USR06938,2026-05-02,Music,4,18,0,0,0,,,0.0,0
SES0047337,USR06938,2026-05-10,Entertainment,5,18,0,0,0,,,0.0,0
SES0047338,USR06938,2026-05-27,News,7,22,0,1,1,28.7,1,4.42,0
SES0047339,USR06938,2026-05-08,News,4,12,0,0,0,,,0.0,0
SES0047340,USR06938,2026-05-25,Entertainment,6,17,0,1,1,3.8,6,12.42,0
SES0047341,USR06938,2026-05-20,Entertainment,4,19,0,1,1,13.9,1,2.41,0
SES0047342,USR06938,2026-05-19,News,8,0,1,0,0,,,0.0,0
SES0047343,USR06939,2026-05-19,Shopping,6,21,0,1,0,17.7,1,1.73,0
SES0047344,USR06939,2026-05-26,Entertainment,5,26,0,0,0,,,0.0,0
SES0047345,USR06939,2026-05-21,How-to,5,27,0,1,1,18.9,1,2.8,0
SES0047346,USR06939,2026-05-16,Entertainment,4,27,0,0,0,,,0.0,0
SES0047347,USR06939,2026-05-12,Entertainment,4,22,0,1,1,14.5,1,4.22,0
SES0047348,USR06940,2026-05-05,Entertainment,5,18,0,1,1,16.9,1,11.35,0
SES0047349,USR06940,2026-05-21,How-to,4,19,0,1,0,9.4,1,1.38,0
SES0047350,USR06940,2026-05-12,News,3,20,0,0,0,,,0.0,0
SES0047351,USR06940,2026-05-23,Music,2,17,0,0,0,,,0.0,0
SES0047352,USR06940,2026-05-22,Entertainment,5,14,0,1,1,5.6,1,8.03,0
SES0047353,USR06940,2026-05-08,Music,5,11,0,1,1,14.8,1,22.9,0
SES0047354,USR06940,2026-05-20,Entertainment,3,16,0,0,0,,,0.0,0
SES0047355,USR06941,2026-05-16,News,6,20,0,1,1,8.5,3,7.1,0
SES0047356,USR06941,2026-05-08,Music,4,0,1,0,0,,,0.0,1
SES0047357,USR06941,2026-05-05,How-to,6,19,0,1,1,17.1,1,3.76,0
SES0047358,USR06941,2026-05-01,News,6,15,0,1,1,15.5,2,3.37,0
SES0047359,USR06941,2026-05-02,Shopping,5,18,0,0,0,,,0.0,0
SES0047360,USR06942,2026-05-10,News,3,19,0,0,0,,,0.0,0
SES0047361,USR06942,2026-05-14,How-to,3,18,0,0,0,,,0.0,0
SES0047362,USR06942,2026-05-27,News,4,24,0,1,1,8.2,1,3.21,0
SES0047363,USR06942,2026-05-05,News,3,22,0,1,1,11.3,2,2.5,0
SES0047364,USR06943,2026-05-05,Entertainment,6,16,0,1,1,12.4,1,3.12,0
SES0047365,USR06943,2026-05-27,News,2,24,0,1,1,22.7,3,7.65,0
SES0047366,USR06943,2026-05-03,Entertainment,7,25,0,1,1,3.0,4,8.16,0
SES0047367,USR06943,2026-05-03,Entertainment,3,29,0,1,1,11.1,2,4.24,0
SES0047368,USR06943,2026-05-28,Entertainment,2,0,1,0,0,,,0.0,0
SES0047369,USR06943,2026-05-21,Entertainment,4,20,0,0,0,,,0.0,0
SES0047370,USR06944,2026-05-19,Entertainment,8,25,0,1,1,31.4,3,4.19,0
SES0047371,USR06944,2026-05-25,Music,4,12,0,0,0,,,0.0,0
SES0047372,USR06944,2026-05-10,Entertainment,3,26,0,1,1,7.8,6,5.91,0
SES0047373,USR06944,2026-05-08,Music,6,16,0,1,1,12.5,2,8.63,0
SES0047374,USR06944,2026-05-08,Music,6,13,0,1,1,10.1,3,5.19,0
SES0047375,USR06944,2026-05-08,News,5,21,0,0,0,,,0.0,0
SES0047376,USR06944,2026-05-01,How-to,8,13,0,1,1,9.6,1,12.05,0
SES0047377,USR06944,2026-05-21,Music,7,0,1,0,0,,,0.0,0
SES0047378,USR06944,2026-05-03,Entertainment,4,12,0,0,0,,,0.0,0
SES0047379,USR06944,2026-05-01,Entertainment,5,23,0,0,0,,,0.0,0
SES0047380,USR06944,2026-05-09,Music,3,15,0,0,0,,,0.0,0
SES0047381,USR06945,2026-05-10,How-to,3,19,0,1,1,12.1,5,8.71,0
SES0047382,USR06945,2026-05-04,Music,3,19,0,0,0,,,0.0,0
SES0047383,USR06945,2026-05-08,Music,4,0,0,0,0,,,0.0,1
SES0047384,USR06945,2026-05-02,How-to,4,22,0,1,1,10.9,1,2.51,0
SES0047385,USR06945,2026-05-15,Music,7,18,0,1,1,10.8,5,19.53,0
SES0047386,USR06945,2026-05-19,Entertainment,4,11,0,1,1,2.6,2,12.45,0
SES0047387,USR06945,2026-05-04,Entertainment,4,24,0,1,1,10.2,2,6.05,0
SES0047388,USR06945,2026-05-21,Music,5,15,0,0,0,,,0.0,0
SES0047389,USR06945,2026-05-27,Music,1,26,0,0,0,,,0.0,0
SES0047390,USR06946,2026-05-12,How-to,4,19,0,1,1,7.8,5,2.78,0
SES0047391,USR06946,2026-05-16,News,5,16,0,1,0,22.0,1,1.09,0
SES0047392,USR06946,2026-05-08,News,3,22,0,1,0,8.3,7,1.63,0
SES0047393,USR06946,2026-05-02,Entertainment,2,20,0,0,0,,,0.0,0
SES0047394,USR06946,2026-05-17,Entertainment,5,18,0,0,0,,,0.0,0
SES0047395,USR06946,2026-05-18,How-to,3,24,0,1,1,9.4,1,6.12,0
SES0047396,USR06946,2026-05-08,Entertainment,3,12,0,0,0,,,0.0,0
SES0047397,USR06946,2026-05-08,Music,3,18,0,1,1,10.3,2,34.78,0
SES0047398,USR06946,2026-05-20,Shopping,2,20,0,0,0,,,0.0,0
SES0047399,USR06947,2026-05-17,Entertainment,4,16,0,1,1,3.3,3,7.94,0
SES0047400,USR06947,2026-05-25,How-to,5,16,0,0,0,,,0.0,0
SES0047401,USR06947,2026-05-13,Shopping,2,18,0,0,0,,,0.0,0
SES0047402,USR06947,2026-05-21,Music,4,18,0,0,0,,,0.0,0
SES0047403,USR06947,2026-05-28,Entertainment,2,21,0,1,1,13.7,2,9.87,0
SES0047404,USR06947,2026-05-13,Music,4,15,0,1,1,10.7,1,9.53,0
SES0047405,USR06947,2026-05-21,News,6,18,0,1,1,9.5,3,8.65,0
SES0047406,USR06947,2026-05-12,Music,1,18,0,1,1,8.6,2,12.16,0
SES0047407,USR06947,2026-05-24,News,4,18,0,1,1,7.3,1,5.72,0
SES0047408,USR06948,2026-05-21,News,4,18,0,1,1,6.9,5,9.98,0
SES0047409,USR06948,2026-05-04,How-to,5,23,0,1,1,9.8,2,7.01,0
SES0047410,USR06948,2026-05-22,Music,2,23,0,1,1,8.1,2,3.94,0
SES0047411,USR06948,2026-05-27,News,6,25,0,1,1,7.5,1,10.5,0
SES0047412,USR06948,2026-05-07,Shopping,2,16,0,1,0,14.7,2,0.89,0
SES0047413,USR06948,2026-05-13,Entertainment,3,13,0,1,1,7.9,1,4.12,0
SES0047414,USR06948,2026-05-23,Music,4,0,1,0,0,,,0.0,1
SES0047415,USR06948,2026-05-27,Music,3,18,0,1,1,8.3,2,11.88,0
SES0047416,USR06948,2026-05-08,How-to,5,22,0,1,1,9.2,5,18.68,0
SES0047417,USR06949,2026-05-07,Music,4,23,0,1,1,15.2,1,3.07,0
SES0047418,USR06949,2026-05-20,Shopping,3,20,0,1,0,13.7,3,0.57,0
SES0047419,USR06949,2026-05-10,Music,2,21,0,1,1,17.1,2,11.16,0
SES0047420,USR06949,2026-05-10,Entertainment,4,15,0,0,0,,,0.0,0
SES0047421,USR06949,2026-05-14,News,4,15,0,1,1,8.0,3,5.57,0
SES0047422,USR06950,2026-05-10,How-to,4,17,0,0,0,,,0.0,0
SES0047423,USR06950,2026-05-13,How-to,3,0,1,0,0,,,0.0,0
SES0047424,USR06950,2026-05-24,Shopping,3,22,0,0,0,,,0.0,0
SES0047425,USR06950,2026-05-21,How-to,3,19,0,1,1,26.5,2,29.61,0
SES0047426,USR06950,2026-05-20,Entertainment,4,21,0,1,1,3.3,2,10.52,0
SES0047427,USR06950,2026-05-23,How-to,2,0,1,0,0,,,0.0,0
SES0047428,USR06951,2026-05-05,Shopping,2,14,0,0,0,,,0.0,0
SES0047429,USR06951,2026-05-17,Entertainment,4,17,0,1,1,10.3,2,9.35,0
SES0047430,USR06951,2026-05-26,How-to,5,21,0,0,0,,,0.0,0
SES0047431,USR06951,2026-05-12,Entertainment,2,18,0,1,1,17.7,3,3.48,0
SES0047432,USR06952,2026-05-02,Music,1,18,0,1,1,8.5,6,15.55,0
SES0047433,USR06952,2026-05-08,Entertainment,4,21,0,0,0,,,0.0,0
SES0047434,USR06952,2026-05-27,How-to,4,19,0,1,1,14.6,1,6.74,0
SES0047435,USR06952,2026-05-04,Music,7,16,0,0,0,,,0.0,0
SES0047436,USR06952,2026-05-09,How-to,6,20,0,1,1,16.3,1,2.77,0
SES0047437,USR06952,2026-05-03,Music,4,20,0,1,1,8.9,1,23.27,0
SES0047438,USR06952,2026-05-10,Entertainment,4,15,0,0,0,,,0.0,0
SES0047439,USR06953,2026-05-02,How-to,5,16,0,1,1,3.9,3,8.3,0
SES0047440,USR06953,2026-05-05,News,5,25,0,1,1,5.4,3,6.26,0
SES0047441,USR06953,2026-05-06,News,2,19,0,0,0,,,0.0,0
SES0047442,USR06953,2026-05-11,News,5,12,0,0,0,,,0.0,0
SES0047443,USR06953,2026-05-09,News,4,12,0,1,1,11.4,1,20.54,0
SES0047444,USR06953,2026-05-11,How-to,6,23,0,0,0,,,0.0,0
SES0047445,USR06953,2026-05-19,How-to,3,0,0,0,0,,,0.0,1
SES0047446,USR06953,2026-05-16,How-to,5,8,0,0,0,,,0.0,0
SES0047447,USR06954,2026-05-23,How-to,6,14,0,1,1,14.6,8,8.2,0
SES0047448,USR06954,2026-05-26,News,3,13,0,1,1,14.1,1,2.38,0
SES0047449,USR06954,2026-05-03,Music,7,15,0,1,1,12.4,3,3.58,0
SES0047450,USR06954,2026-05-15,Shopping,5,19,0,0,0,,,0.0,0
SES0047451,USR06954,2026-05-14,Entertainment,3,17,0,0,0,,,0.0,0
SES0047452,USR06955,2026-05-25,Shopping,4,0,1,0,0,,,0.0,0
SES0047453,USR06955,2026-05-17,Shopping,4,13,0,1,1,21.9,3,13.59,0
SES0047454,USR06955,2026-05-27,Music,4,18,0,1,1,13.2,1,17.68,0
SES0047455,USR06956,2026-05-03,Music,5,11,0,1,1,14.7,8,4.93,0
SES0047456,USR06956,2026-05-17,How-to,3,16,0,1,0,17.5,2,1.92,0
SES0047457,USR06956,2026-05-15,Shopping,6,10,0,0,0,,,0.0,0
SES0047458,USR06956,2026-05-28,Music,3,24,0,0,0,,,0.0,0
SES0047459,USR06956,2026-05-22,Entertainment,4,15,0,1,1,9.9,2,9.03,0
SES0047460,USR06956,2026-05-20,Music,4,21,0,1,1,7.9,1,4.58,0
SES0047461,USR06956,2026-05-18,News,2,23,0,1,1,6.7,4,9.1,0
SES0047462,USR06956,2026-05-18,Entertainment,6,22,0,0,0,,,0.0,0
SES0047463,USR06957,2026-05-19,News,8,17,0,0,0,,,0.0,0
SES0047464,USR06957,2026-05-24,Entertainment,4,21,0,0,0,,,0.0,0
SES0047465,USR06957,2026-05-16,How-to,3,0,1,0,0,,,0.0,0
SES0047466,USR06957,2026-05-10,Shopping,3,33,0,0,0,,,0.0,0
SES0047467,USR06957,2026-05-25,Entertainment,6,22,0,0,0,,,0.0,0
SES0047468,USR06957,2026-05-27,Music,2,21,0,1,1,9.4,2,8.27,0
SES0047469,USR06957,2026-05-16,Music,2,18,0,1,0,8.4,3,1.03,0
SES0047470,USR06957,2026-05-18,News,3,21,0,1,1,12.5,1,13.7,0
SES0047471,USR06957,2026-05-23,How-to,4,19,0,1,1,5.1,1,9.79,0
SES0047472,USR06957,2026-05-06,Entertainment,3,16,0,1,1,14.5,3,18.74,0
SES0047473,USR06957,2026-05-11,Entertainment,5,23,0,1,1,19.6,1,3.29,0
SES0047474,USR06958,2026-05-25,News,6,11,0,1,1,8.7,1,4.83,0
SES0047475,USR06958,2026-05-23,Entertainment,2,20,0,0,0,,,0.0,0
SES0047476,USR06958,2026-05-24,Music,4,23,0,1,0,13.5,2,1.14,0
SES0047477,USR06958,2026-05-27,News,3,0,1,0,0,,,0.0,0
SES0047478,USR06958,2026-05-21,How-to,4,26,0,0,0,,,0.0,0
SES0047479,USR06958,2026-05-21,News,3,10,0,1,0,7.0,1,1.24,0
SES0047480,USR06958,2026-05-07,Music,4,27,0,1,1,17.0,5,23.59,0
SES0047481,USR06958,2026-05-03,How-to,4,22,0,1,1,10.1,1,11.11,0
SES0047482,USR06958,2026-05-11,How-to,3,15,0,0,0,,,0.0,0
SES0047483,USR06959,2026-05-26,Music,2,24,0,1,1,9.7,3,11.7,0
SES0047484,USR06959,2026-05-11,Music,3,22,0,0,0,,,0.0,0
SES0047485,USR06959,2026-05-09,How-to,3,18,0,1,1,6.3,1,13.26,0
SES0047486,USR06959,2026-05-19,Entertainment,3,25,0,1,0,9.6,1,0.83,0
SES0047487,USR06959,2026-05-22,How-to,5,22,0,1,1,25.3,2,13.66,0
SES0047488,USR06959,2026-05-25,Entertainment,2,22,0,1,0,13.0,2,1.91,0
SES0047489,USR06960,2026-05-09,How-to,5,18,0,1,1,15.9,5,2.78,0
SES0047490,USR06960,2026-05-11,How-to,1,25,0,1,1,5.3,1,2.32,0
SES0047491,USR06960,2026-05-12,Entertainment,5,17,0,1,1,7.4,1,5.43,0
SES0047492,USR06960,2026-05-01,Entertainment,7,24,0,1,0,7.8,2,1.98,0
SES0047493,USR06960,2026-05-21,News,5,21,0,0,0,,,0.0,0
SES0047494,USR06960,2026-05-06,News,2,14,0,1,1,8.7,1,8.3,0
SES0047495,USR06961,2026-05-07,Shopping,5,15,0,1,1,15.3,1,3.15,0
SES0047496,USR06961,2026-05-20,Music,1,14,0,0,0,,,0.0,0
SES0047497,USR06961,2026-05-21,Music,5,25,0,0,0,,,0.0,0
SES0047498,USR06961,2026-05-27,How-to,6,17,0,1,1,7.6,1,3.97,0
SES0047499,USR06961,2026-05-25,Entertainment,2,10,0,0,0,,,0.0,0
SES0047500,USR06962,2026-05-03,Music,6,25,0,0,0,,,0.0,0
SES0047501,USR06962,2026-05-18,Music,1,24,0,1,1,11.9,1,21.15,0
SES0047502,USR06962,2026-05-25,News,6,27,0,1,1,11.5,1,6.84,0
SES0047503,USR06962,2026-05-12,News,4,19,0,1,1,6.4,2,10.96,0
SES0047504,USR06962,2026-05-09,Shopping,4,24,0,0,0,,,0.0,0
SES0047505,USR06962,2026-05-07,Music,4,15,0,0,0,,,0.0,0
SES0047506,USR06962,2026-05-19,Entertainment,2,13,0,1,1,8.7,3,11.34,0
SES0047507,USR06962,2026-05-03,How-to,5,21,0,1,1,11.0,1,2.44,0
SES0047508,USR06963,2026-05-11,Music,4,22,0,1,1,27.2,1,4.32,0
SES0047509,USR06963,2026-05-24,News,3,22,0,0,0,,,0.0,0
SES0047510,USR06963,2026-05-03,Entertainment,9,0,1,0,0,,,0.0,0
SES0047511,USR06963,2026-05-21,How-to,4,19,0,1,0,6.6,1,0.78,0
SES0047512,USR06963,2026-05-07,Entertainment,2,26,0,0,0,,,0.0,0
SES0047513,USR06963,2026-05-10,How-to,4,13,0,0,0,,,0.0,0
SES0047514,USR06963,2026-05-17,How-to,3,23,0,0,0,,,0.0,0
SES0047515,USR06963,2026-05-08,How-to,4,20,0,0,0,,,0.0,0
SES0047516,USR06964,2026-05-12,How-to,3,29,0,0,0,,,0.0,0
SES0047517,USR06964,2026-05-01,News,4,18,0,1,1,3.4,1,5.27,0
SES0047518,USR06964,2026-05-17,How-to,7,20,0,1,1,8.3,2,10.98,0
SES0047519,USR06964,2026-05-02,Entertainment,3,15,0,1,1,9.2,5,6.76,0
SES0047520,USR06964,2026-05-27,News,2,25,0,0,0,,,0.0,0
SES0047521,USR06964,2026-05-20,Music,2,20,0,0,0,,,0.0,0
SES0047522,USR06965,2026-05-14,How-to,5,20,0,1,1,3.7,2,2.46,0
SES0047523,USR06965,2026-05-24,Entertainment,5,19,0,1,1,14.8,3,6.15,0
SES0047524,USR06965,2026-05-19,Entertainment,6,22,0,1,1,6.7,2,12.38,0
SES0047525,USR06965,2026-05-20,Music,3,22,0,1,1,9.6,3,7.66,0
SES0047526,USR06965,2026-05-02,Entertainment,2,15,0,1,1,10.1,1,4.16,0
SES0047527,USR06966,2026-05-10,Entertainment,3,15,0,1,0,22.9,6,0.56,0
SES0047528,USR06966,2026-05-03,Music,3,21,0,1,1,6.3,4,4.43,0
SES0047529,USR06966,2026-05-12,News,2,14,0,0,0,,,0.0,0
SES0047530,USR06966,2026-05-15,News,3,15,0,1,1,9.1,2,5.53,0
SES0047531,USR06966,2026-05-27,Entertainment,2,0,1,0,0,,,0.0,0
SES0047532,USR06966,2026-05-27,Shopping,4,19,0,1,1,10.6,1,2.49,0
SES0047533,USR06967,2026-05-21,Shopping,7,14,0,1,1,5.7,5,8.49,0
SES0047534,USR06967,2026-05-12,How-to,1,22,0,0,0,,,0.0,0
SES0047535,USR06967,2026-05-04,Entertainment,5,17,0,1,1,12.3,1,3.59,0
SES0047536,USR06967,2026-05-26,Entertainment,4,21,0,1,1,6.9,5,7.01,0
SES0047537,USR06967,2026-05-18,Entertainment,7,18,0,1,1,6.3,1,5.43,0
SES0047538,USR06967,2026-05-05,Music,3,12,0,0,0,,,0.0,0
SES0047539,USR06967,2026-05-26,News,6,21,0,0,0,,,0.0,0
SES0047540,USR06968,2026-05-27,How-to,6,22,0,1,1,16.9,7,9.4,0
SES0047541,USR06968,2026-05-14,Entertainment,3,13,0,0,0,,,0.0,0
SES0047542,USR06968,2026-05-13,Music,5,11,0,0,0,,,0.0,0
SES0047543,USR06968,2026-05-23,Entertainment,1,14,0,0,0,,,0.0,0
SES0047544,USR06968,2026-05-06,How-to,2,17,0,0,0,,,0.0,0
SES0047545,USR06968,2026-05-12,How-to,2,20,0,1,1,7.6,1,12.32,0
SES0047546,USR06968,2026-05-03,News,1,13,0,1,1,9.1,6,5.78,0
SES0047547,USR06968,2026-05-18,How-to,4,16,0,1,0,9.1,1,1.47,0
SES0047548,USR06969,2026-05-01,How-to,5,0,1,0,0,,,0.0,0
SES0047549,USR06969,2026-05-04,News,2,0,1,0,0,,,0.0,0
SES0047550,USR06969,2026-05-21,How-to,7,18,0,0,0,,,0.0,0
SES0047551,USR06969,2026-05-15,How-to,5,31,0,0,0,,,0.0,0
SES0047552,USR06969,2026-05-02,How-to,6,22,0,0,0,,,0.0,0
SES0047553,USR06969,2026-05-20,Entertainment,5,24,0,1,1,9.6,1,3.81,0
SES0047554,USR06970,2026-05-05,Shopping,3,18,0,1,1,22.8,2,4.8,0
SES0047555,USR06970,2026-05-06,How-to,3,31,0,0,0,,,0.0,0
SES0047556,USR06970,2026-05-28,Entertainment,6,17,0,0,0,,,0.0,0
SES0047557,USR06970,2026-05-14,Music,5,14,0,1,1,12.1,2,6.53,0
SES0047558,USR06970,2026-05-09,How-to,4,20,0,1,1,8.6,1,6.17,0
SES0047559,USR06970,2026-05-22,How-to,5,0,1,0,0,,,0.0,0
SES0047560,USR06971,2026-05-23,Entertainment,5,0,1,0,0,,,0.0,0
SES0047561,USR06971,2026-05-05,How-to,5,14,0,1,1,9.2,2,14.4,0
SES0047562,USR06971,2026-05-09,How-to,3,26,0,1,1,10.9,3,13.37,0
SES0047563,USR06971,2026-05-17,How-to,3,18,0,0,0,,,0.0,0
SES0047564,USR06971,2026-05-24,Music,6,14,0,1,1,17.2,8,5.54,0
SES0047565,USR06971,2026-05-24,How-to,4,26,0,0,0,,,0.0,0
SES0047566,USR06972,2026-05-15,Shopping,9,19,0,1,1,17.1,10,2.64,0
SES0047567,USR06972,2026-05-22,Entertainment,7,17,0,1,1,27.3,1,12.09,0
SES0047568,USR06973,2026-05-17,Entertainment,5,19,0,0,0,,,0.0,0
SES0047569,USR06973,2026-05-07,How-to,5,17,0,0,0,,,0.0,0
SES0047570,USR06973,2026-05-26,News,4,19,0,0,0,,,0.0,0
SES0047571,USR06973,2026-05-16,Entertainment,4,20,0,1,0,15.4,2,1.95,0
SES0047572,USR06973,2026-05-02,Entertainment,3,20,0,0,0,,,0.0,0
SES0047573,USR06973,2026-05-19,Music,6,15,0,1,1,2.8,1,3.71,0
SES0047574,USR06974,2026-05-11,News,7,19,0,1,1,11.9,3,2.5,0
SES0047575,USR06974,2026-05-17,Entertainment,3,19,0,0,0,,,0.0,0
SES0047576,USR06974,2026-05-21,Entertainment,4,16,0,1,1,8.6,1,10.05,0
SES0047577,USR06974,2026-05-04,News,6,25,0,1,0,12.1,1,1.87,0
SES0047578,USR06974,2026-05-20,How-to,3,13,0,0,0,,,0.0,0
SES0047579,USR06974,2026-05-17,Entertainment,3,21,0,0,0,,,0.0,0
SES0047580,USR06974,2026-05-27,Music,4,17,0,1,1,12.5,4,10.7,0
SES0047581,USR06974,2026-05-16,News,4,13,0,1,1,6.1,2,6.19,0
SES0047582,USR06974,2026-05-26,Entertainment,8,18,0,0,0,,,0.0,0
SES0047583,USR06975,2026-05-22,Music,5,26,0,0,0,,,0.0,0
SES0047584,USR06975,2026-05-02,News,3,21,0,0,0,,,0.0,0
SES0047585,USR06975,2026-05-24,Shopping,5,21,0,0,0,,,0.0,0
SES0047586,USR06975,2026-05-25,Entertainment,4,15,0,1,1,9.1,1,17.86,0
SES0047587,USR06975,2026-05-18,Entertainment,4,18,0,0,0,,,0.0,0
SES0047588,USR06975,2026-05-12,How-to,4,15,0,0,0,,,0.0,0
SES0047589,USR06975,2026-05-02,How-to,5,20,0,1,1,11.1,2,3.93,0
SES0047590,USR06975,2026-05-02,Shopping,3,19,0,0,0,,,0.0,0
SES0047591,USR06975,2026-05-05,Shopping,3,15,0,0,0,,,0.0,0
SES0047592,USR06976,2026-05-04,How-to,3,17,0,0,0,,,0.0,0
SES0047593,USR06976,2026-05-13,How-to,4,24,0,0,0,,,0.0,0
SES0047594,USR06976,2026-05-09,Entertainment,2,22,0,0,0,,,0.0,0
SES0047595,USR06977,2026-05-12,Music,3,22,0,1,1,7.5,3,16.08,0
SES0047596,USR06977,2026-05-14,How-to,3,17,0,1,0,13.3,6,1.24,0
SES0047597,USR06977,2026-05-18,How-to,4,17,0,0,0,,,0.0,0
SES0047598,USR06977,2026-05-18,Entertainment,6,25,0,1,1,7.6,2,7.52,0
SES0047599,USR06977,2026-05-17,How-to,3,15,0,0,0,,,0.0,0
SES0047600,USR06977,2026-05-10,How-to,5,24,0,0,0,,,0.0,0
SES0047601,USR06977,2026-05-15,Music,3,18,0,1,1,12.0,2,21.48,0
SES0047602,USR06978,2026-05-21,Entertainment,7,19,0,0,0,,,0.0,0
SES0047603,USR06978,2026-05-15,News,8,20,0,1,0,14.0,3,0.77,0
SES0047604,USR06978,2026-05-12,Music,3,20,0,0,0,,,0.0,0
SES0047605,USR06978,2026-05-12,Entertainment,3,10,0,0,0,,,0.0,0
SES0047606,USR06978,2026-05-06,Shopping,5,24,0,1,1,6.0,1,10.21,0
SES0047607,USR06978,2026-05-23,Entertainment,5,23,0,1,1,13.6,1,5.06,0
SES0047608,USR06978,2026-05-05,News,3,0,1,0,0,,,0.0,0
SES0047609,USR06978,2026-05-10,How-to,5,16,0,0,0,,,0.0,0
SES0047610,USR06978,2026-05-07,How-to,1,20,0,1,1,12.3,2,8.39,0
SES0047611,USR06978,2026-05-17,How-to,3,15,0,1,1,14.0,5,7.62,0
SES0047612,USR06979,2026-05-23,News,3,27,0,0,0,,,0.0,0
SES0047613,USR06979,2026-05-10,Entertainment,5,28,0,0,0,,,0.0,0
SES0047614,USR06979,2026-05-10,How-to,4,15,0,1,1,10.6,2,7.6,0
SES0047615,USR06979,2026-05-21,Entertainment,5,26,0,1,0,12.5,5,1.16,0
SES0047616,USR06979,2026-05-27,Music,4,14,0,0,0,,,0.0,0
SES0047617,USR06979,2026-05-21,News,6,17,0,0,0,,,0.0,0
SES0047618,USR06979,2026-05-14,Music,3,16,0,0,0,,,0.0,0
SES0047619,USR06979,2026-05-12,Music,7,18,0,0,0,,,0.0,0
SES0047620,USR06979,2026-05-14,News,7,20,0,0,0,,,0.0,0
SES0047621,USR06979,2026-05-22,News,6,0,1,0,0,,,0.0,0
SES0047622,USR06980,2026-05-03,How-to,3,20,0,1,1,12.3,5,2.62,0
SES0047623,USR06980,2026-05-15,Entertainment,3,17,0,0,0,,,0.0,0
SES0047624,USR06980,2026-05-22,News,4,35,0,0,0,,,0.0,0
SES0047625,USR06980,2026-05-14,Shopping,4,19,0,0,0,,,0.0,0
SES0047626,USR06980,2026-05-25,News,2,26,0,0,0,,,0.0,0
SES0047627,USR06980,2026-05-20,How-to,4,28,0,1,0,11.4,7,1.06,0
SES0047628,USR06981,2026-05-17,How-to,3,0,1,0,0,,,0.0,0
SES0047629,USR06981,2026-05-27,Entertainment,3,19,0,1,1,9.8,8,5.19,0
SES0047630,USR06981,2026-05-25,Entertainment,5,20,0,1,0,10.6,2,0.28,0
SES0047631,USR06981,2026-05-02,Music,6,23,0,1,1,12.9,1,3.82,0
SES0047632,USR06981,2026-05-08,News,2,21,0,0,0,,,0.0,0
SES0047633,USR06981,2026-05-27,Music,2,20,0,0,0,,,0.0,0
SES0047634,USR06982,2026-05-19,News,6,16,0,1,1,11.1,2,2.26,0
SES0047635,USR06982,2026-05-05,Shopping,2,12,0,0,0,,,0.0,0
SES0047636,USR06982,2026-05-17,News,3,16,0,1,1,3.5,7,11.67,0
SES0047637,USR06982,2026-05-08,How-to,7,20,0,1,0,28.0,2,0.96,0
SES0047638,USR06983,2026-05-02,Music,2,0,1,0,0,,,0.0,0
SES0047639,USR06983,2026-05-26,Music,5,21,0,0,0,,,0.0,0
SES0047640,USR06983,2026-05-16,How-to,6,19,0,0,0,,,0.0,0
SES0047641,USR06984,2026-05-18,Entertainment,2,21,0,1,1,9.2,5,22.53,0
SES0047642,USR06984,2026-05-27,Entertainment,6,27,0,1,1,15.8,5,11.21,0
SES0047643,USR06984,2026-05-22,Music,4,13,0,0,0,,,0.0,0
SES0047644,USR06984,2026-05-27,How-to,4,24,0,1,1,9.2,4,3.0,0
SES0047645,USR06984,2026-05-03,Entertainment,5,19,0,1,1,11.0,4,13.1,0
SES0047646,USR06984,2026-05-26,How-to,3,0,1,0,0,,,0.0,0
SES0047647,USR06984,2026-05-09,How-to,6,23,0,1,0,10.9,3,0.24,0
SES0047648,USR06985,2026-05-28,Entertainment,2,20,0,1,1,10.7,2,3.05,0
SES0047649,USR06985,2026-05-15,Music,5,17,0,0,0,,,0.0,0
SES0047650,USR06985,2026-05-09,Entertainment,5,13,0,1,1,9.7,4,26.46,0
SES0047651,USR06985,2026-05-16,News,3,18,0,1,1,13.0,1,3.97,0
SES0047652,USR06985,2026-05-14,Entertainment,5,0,1,0,0,,,0.0,0
SES0047653,USR06985,2026-05-28,Music,4,17,0,1,1,23.9,1,7.53,0
